title,url,content,subject,sub-subject
Números Negativos – Divisão e Multiplicação,https://resumos.mesalva.com/numeros-negativos-divisao-multiplicacao/,"Aqui a regrinha dos sinais aparece mais nitidamente. Vamos ver em detalhes:
► Dois números negativos: Lembre que a multiplicação entre dois números negativos resulta em um número positivo:
 ► Um número negativo e um positivo: Você está novamente com uma dívida de 5 reais (acho que você deveria tomar cuidado com isso, viu?) e a pessoa para quem você está devendo dobrou esse valor, porque você estava demorando para pagar. Quanto você deve agora?
Você deverá 10 reais. Lembre que sinais diferentes acarretam em sinal negativo, certo?
Siga o mesmo raciocínio dos exemplos anteriores. Lembre que a divisão é o inverso da multiplicação.
► Dois números negativos: Quando dividimos um número negativo por outro número negativo, o resultado é positivo.
 ► Um número negativo e um número positivo: Quando temos sinais diferentes entre os números, o resultado é negativo.",Matematica,numeros-negativos-divisao-multiplicacao
Números Negativos – Potenciação e Radiciação,https://resumos.mesalva.com/numeros-negativos-potenciacao-radiciacao/,"Lembre que a potenciação é o resultado de várias multiplicações agrupadas, então aqui valem as mesmas regras da multiplicação, mas temos alguns macetes:
► Quando a base é negativa e o expoente é par: o resultado sempre será positivo.
► Quando a base é negativa e o expoente é ímpar: o resultado sempre será negativo.
Esse é um assunto delicado. Por enquanto, peço que você aceite que não há essa operação com números negativos, ou então prove o contrário. Quando tivermos um pouco mais de “maturidade” matemática, vamos voltar a esse assunto, ok? Então, até lá, se aparecer raiz de número negativo, não existe!",Matematica,numeros-negativos-potenciacao-radiciacao
Frações e Números Decimais,https://resumos.mesalva.com/fracoes-numeros-decimais/,"Provavelmente você já gabaritou alguma prova ou trabalho e lá estava ela, a nota 10 estampada na capa. Que coisa maravilhosa! Mas imagino que você também já tenha chegado muito perto do 10, tirando 9,5 ou 9,8 ou qualquer outra nota “quebrada”, certo? Não? 3,5? 1,2?
Mas o que são esses 2 décimos? Por que, quando aparece algum problema que envolva números “quebrados”, você fica apavorado, se toda vez que você vai ao mercado tem que lidar com eles?
Esses “números com vírgula”, que chamaremos a partir de agora de números decimais, fazem parte do Conjunto dos Números Racionais. Perceba que antes tínhamos os números inteiros, então, agora temos os não inteiros, que são resultado de divisões não exatas. Como assim? Você deve se lembrar que frações são sinônimos de divisões, certo? Então, veja só:
Perceba que o 1 do denominador pode ser omitido, já que o resultado da divisão de qualquer número por 1 é ele mesmo. Além disso, podemos omitir a vírgula seguida de zero, já que estamos tratando com um número inteiro. Agora veja este outro caso:
Aqui não temos uma “divisão inteira”, tanto que podemos ler o resultado como “meio”, certo? O que há depois da vírgula é uma informação importante, portanto, não pode ser omitida. Perceba que há uma relação direta entre frações e números decimais. Muitas vezes, é necessário transformar um em outro para que possamos facilitar a resolução dos problemas. É por isso que agora veremos as peculiaridades de cada caso quando realizamos operações com eles.
",Matematica,fracoes-numeros-decimais
Adição e Subtração de Frações e Decimais,https://resumos.mesalva.com/adicao-subtracao-fracoes-decimais/,"Vamos abordar essas operações no mesmo tópico porque não há diferença nos procedimentos, a não ser, é claro, o sinal. A grande dica para realizarmos esses cálculos com números decimais é lembrar de organizá-los de maneira correta: vírgula embaixo de vírgula, respeitando unidade, dezena, centena, milhar, etc. Acompanhe:
Podemos somar duas ou mais frações se elas tiverem o mesmo denominador. Nesse caso, o denominador é mantido e os numeradores são somados:
Ok. E se eu tiver uma soma (ou subtração) de frações com denominadores diferentes não vou poder resolver a conta? Claro que vai! Foi por isso que nós estudamos o MMC anteriormente. Ele vai ser o nosso salva-vidas aqui! Preste atenção, a seguir onde escrevermos MMC, pense no MMC dos denominadores da soma:
Então, precisamos fazer, antes de mais nada, o MMC de 6 e 8:
Agora que sabemos que o MMC é 24, podemos voltar e resolver a soma de frações de denominadores diferentes:
Sacou a ideia? O objetivo aqui é deixar todo mundo na mesma base, ou seja, igualar os denominadores. Assim, facilitamos muito o trabalho de soma!
Repare o que fizemos:
Parece chato no início, mas você pega o jeito se treinar algumas vezes. Se você se dedicar, vai ver que daqui a pouco nem precisa mais pensar muito e vai fazer no automático.",Matematica,adicao-subtracao-fracoes-decimais
Multiplicação e Divisão de Frações e Decimais,https://resumos.mesalva.com/multiplicacao-divisao-fracoes-decimais/,"O segredo da multiplicação com números decimais é saber contar as casas decimais. Como assim? A multiplicação de números decimais deve ser realizada normalmente, respeitando a disposição da vírgula. Para saber onde deve ser colocada a vírgula no resultado é necessário contar quantas casas decimais há nos fatores. Veja o exemplo abaixo. 
Nada tão complicado, certo? É só lembrar de contar as casas decimais e colocar a vírgula no lugar certo. 
A multiplicação de frações é bem simples. Basta multiplicar numerador por numerador e denominador por denominador, ou seja, tudo na mesma linha. Veja:
A chave para fazer a divisão de números decimais é sempre ter o mesmo número de algarismos depois da vírgula, ou seja, ter o mesmo número de casas decimais. E se os números não tiverem o mesmo número de casas decimais é impossível dividir? Claro que não! Se esse for o caso, a gente adiciona casas decimais ao número que precisa (com zeros). Acompanha:
Lembre-se que, quando é necessário “adicionar” um zero para facilitar o cálculo, você precisa colocar uma vírgula no quociente, ok? Note que poderíamos ter subtraído 3 de 3,6. Ficaríamos com 3 no quociente e 0,6 no resto. Precisaríamos então, nos dar conta que o próximo número do quociente era justamente o 0,2, que multiplicado por 3 resulta em 0,6.
Para fazer a divisão entre duas frações basta que a segunda fração seja invertida e, em seguida, que elas sejam multiplicadas. Dá uma olhada no exemplo:
Simples, né? Nada de se apavorar se aparecer uma conta desse tipo, ok?",Matematica,multiplicacao-divisao-fracoes-decimais
Potenciação e Radiciação de Frações e Decimais,https://resumos.mesalva.com/potenciacao-radiciacao-fracoes-decimais/,"A potenciação com números decimais ocorre como nos números inteiros: basta multiplicar a base pelo número indicado no expoente, lembrando da regra de multiplicação de números com vírgula.
É importante lembrar, ao realizar potenciação de frações, que tanto o numerador quanto o denominador devem ser elevados ao expoente indicado, se ele estiver fora dos parênteses. Veja:
Perceba que, no exemplo acima, o expoente está fora dos parênteses. Agora, veja o outro exemplo:
Nesse caso, apenas o numerador está sendo elevado à segunda potência. Preste bastante atenção nisso, ok?
Quando realizamos a radiciação de números decimais devemos aplicar os mesmos conhecimentos de quando executamos essa operação ao números naturais. Também é possível “transformar” um número decimal em uma fração, e assim fazer a radiciação. Veja o exemplo abaixo:
Fica mais fácil fazer esse tipo de conta, certo? Perceba que é totalmente verdade, já que:
Assim como na potenciação, na radiciação você precisa prestar atenção na abrangência da raiz, ou seja, se a raiz é de toda a fração ou só do numerador ou do denominador, ok? Veja a diferença abaixo:
Muito cuidado, tá bom?
Outro detalhe que é importante você gravar é que uma radiciação pode ser escrita como uma potenciação. Como assim? Dá uma olhada:
Lembre-se: quando omitimos o índice, fica subentendido que ele vale 2; quando omitimos o expoente, fica subentendido que é 1. Essa “transformação” pode ser feita utilizando outros números como índice e expoente, e é bastante comum utilizarmos essa relação para facilitar a resolução de um problema. Então, guarde bem isso, ok?",Matematica,potenciacao-radiciacao-fracoes-decimais
Conjuntos Numéricos,https://resumos.mesalva.com/conjuntos-numericos/,"Nas seções anteriores nós falamos sobre números naturais, aqueles que conseguimos contar com os dedos das mãos, como 0, 1, 2, 3, 4, 5, etc; números inteiros, os negativos, o zero, e os positivos; números racionais, como os fracionários ou decimais. Cada um desses “tipos” de números é chamado de conjunto e é possível agruparmos esses conjuntos em um diagrama. Vamos analisar e construir um diagrama.
Como já vimos, são aqueles que conseguimos contar com os dedos das mãos.
Englobam os números naturais e os números negativos.
São os números fracionários ou decimais e englobam os dois anteriores, já que, por exemplo, 1 pode ser reescrito como 1,0. Além disso, também temos números fracionários ou decimais negativos, certo?
São os números com casas decimais infinitas, que não são exatos e, portanto, não conseguimos representá-los por frações. Além disso, esse é o conjunto que fica separado dos outros e faz parte apenas dos Reais, que veremos em seguida.
É o conjunto que engloba todos os conjuntos anteriores. Para tentar facilitar o entendimento, dá uma olhada no diagrama ao lado.",Matematica,conjuntos-numericos
Perímetro de Formas Geométricas Planas,https://resumos.mesalva.com/perimetro-formas-geometricas-planas/,"A placa abaixo contém um aviso que informa que naquele local é permitido o estacionamento de automóveis, desde que haja o pagamento de uma tarifa relacionada ao tempo de ocupação da vaga.
Provavelmente você conhece esse sistema, chamado de Zona ou Área Azul. Dependendo do município em que funciona, a Zona Azul tem como um dos objetivos permitir a ocupação de vagas de estacionamento nas áreas mais movimentadas da cidade por diversas pessoas, gerando maior rotatividade de veículos. Para a implementação desse sistema, vários estudos são realizados, como uma pesquisa para saber em qual região as pessoas mais procuram estacionamento, qual a quantidade de veículos que circulam por lá, os horários de maior movimento, etc.
A imagem a seguir mostra parte de um mapa de uma cidade. As linhas sinuosas presentes nas quadras Q1 , Q2 , Q3 , Q4 e Q5 demarcam os locais em que se pretende implementar o estacionamento rotativo (Zona Azul) e os números indicam o comprimento das quadras em metros. Considerando que, em média, cada vaga de estacionamento tem 5,0 m de comprimento, quantas delas poderiam ser implementadas de acordo com o planejamento apresentado na figura?
Vendo as quadras de cima, é possível perceber que cada uma delas tem uma forma geométrica. Uma das maneiras de saber a quantidade de vagas é calcular o perímetro das quadras, somar todos eles e dividir o resultado pelo tamanho médio das vagas. É bem simples! E fica ainda mais fácil se soubermos que o perímetro é apenas a soma de todos os lados da forma geométrica estudada e a figura fornece os comprimentos de cada um dos lados das quadras. Vamos iniciar as contas a cada quadra separadamente.
► Perímetro Q1: Perceba que a forma geométrica envolvida aqui é um retângulo de lados com tamanho de 250 m (os dois maiores) e 50 m (os dois menores). Por isso, esse perímetro será P = 250 + 50 + 250 + 50 = 600 m, ou seja, a soma de todos os lados. Mas atenção: Apenas um dos lados faz parte da Zona Azul, um dos lados de 250 m. Então, apesar de o perímetro da Q1 ser 600 m, o que nos interessa para fins de cálculo é só 250 m, ok?
► Perímetro Q2: Essa quadra é um triângulo retângulo (mais adiante veremos com mais detalhes os tipos de triângulo). Perceba que o seu perímetro será P = 60 + 80 + 100 = 240 m.
► Perímetro Q3: Aqui temos uma forma chamada de trapézio. Por enquanto, basta sabermos que ela tem 4 lados e somarmos os valores fornecidos na figura para encontrar o perímetro, que será P = 90 + 90 + 80 + 10 = 270 m.
► Perímetro Q4: Essa quadra é um quadrado, já que os lados têm o mesmo comprimento. Assim, o perímetro dela será: P = 110 + 110 + 110 + 110 = 440 m.
► Perímetro Q5: Temos novamente um retângulo. O perímetro dessa quadra é: P = 200 + 50 + 200 + 50 = 500 m.
Agora que já calculamos todos os perímetros, ou seja, a soma de todos os lados de cada uma das quadras, podemos somar todos e dividir pelo tamanho médio das vagas:
Lembrando que o tamanho médio das vagas é 5,5m:
Ótimo! Sabemos agora que, nessa região, teremos 340 vagas para estacionamento.",Matematica,perimetro-formas-geometricas-planas
Área de Formas Geométricas Planas,https://resumos.mesalva.com/area-formas-geometricas-planas/,"Vamos ver a seguir algumas das equações para o cálculo da área das formas geométricas mais comuns.
Essa forma é composta por 4 lados idênticos. Por isso, a altura tem o mesmo tamanho da base e podemos escrever a equação para o cálculo da área das duas formas abaixo.
Também é um quadrilátero (possui quatro lados) e tem dois lados iguais maiores do que os outros dois lados iguais.
Essa forma possui apenas 3 lados, mas eles podem formar figuras diferentes, como triângulo retângulo, triângulo equilátero ou triângulo qualquer. Por isso, é bastante comum que se “decore” três equações diferentes para calcular a área desses triângulos, mas você vai ver que só precisa saber uma.
► Triângulo retângulo: É caracterizado por ter um ângulo de 90°. Perceba que, se cortarmos um retângulo na diagonal, teremos dois triângulos retângulos, certo? Então, a área de um triângulo retângulo pode ser calculada a partir da área de um retângulo através da divisão por 2.
Outra forma de fazer isso é utilizando o ângulo de 90° formado entre a base e a altura. No decorrer do nosso estudo da matemática você entenderá melhor o porquê do “sen”, mas por enquanto você precisará apenas aceitar algumas partes das equações que seguem. Veja:
Perceba que chegamos à mesma equação apresentada anteriormente, certo?
► Triângulo equilátero: Possui os três lados de mesmo tamanho e, portanto, seus ângulos internos também são iguais. Mais tarde, você verá que a soma dos ângulos internos de um triângulo sempre é 180°. Isso significa que os ângulos internos de um triângulo equilátero serão sempre 60°. Assim, se não é fornecida a altura da forma, o cálculo da área desse triângulo é baseado no ângulo de 60°.
Se você tiver a informação da altura, é possível realizar o cálculo da área desse triângulo equilátero apenas dobrando a área do triângulo retângulo que ela forma com os outros dois lados.
► Triângulo qualquer: Esse triângulo tem lados e ângulos diferentes, mas o raciocínio para o cálculo de sua área é o mesmo de antes: utilizar o ângulo formado entre dois lados conhecidos.
Caso o ângulo conhecido fosse formado pelos lados a e c, a equação seria:
Ou pelos lados b e c:
Portanto, basta que você lembre essa última equação para calcular a área de qualquer triângulo! Não é ótimo?
► Losango: É também um quadrilátero bastante parecido com um quadrado esticado. Sempre tem uma diagonal maior do que a outra (se não tiver, é um quadrado!). Para saber a área dessa forma, basta multiplicar uma diagonal pela outra e dividir por 2.
► Paralelogramo: Outro quadrilátero parecido com um retângulo que está sendo “empurrado”. Quadrados, retângulos e losangos também são paralelogramos, já que possuem laterais paralelas. Há duas formas de calcular a área dessa figura: uma é conhecendo a altura e a base; a outra é conhecendo dois lados e o ângulo formado entre eles.
► Trapézio: Quadrilátero formado por duas “bases”, uma maior do que a outra, unidas por duas laterais iguais ou não.
► Hexágono: É uma forma geométrica de seis lados que possui todos os lados e ângulos internos e externos iguais. Esse tipo de forma é chamado de polígono regular e, nesse caso, temos um polígono regular de 6 lados (o quadrado também é um polígono regular, mas de quatro lados). Perceba que podemos dividir o hexágono em 6 triângulos equiláteros. Isso significa que, para calcular a área do hexágono, basta multiplicar a área do triângulo equilátero por 6, que é o número de triângulos que o compõem. Note que a altura do triângulo é chamada de apótema do hexágono e que o lado, que é igual à base (já que temos um triângulo equilátero), é chamado de raio. Note que o raio é maior do que a altura (apótema). Essa nomenclatura será útil no futuro.
► Outros polígonos regulares: São as formas geométricas que possuem lados e ângulos iguais, como o hexágono que vimos acima, o pentágono, o octógono, etc. Você não precisa decorar as fórmulas para calcular a área de cada um deles, ok? Podemos utilizar a relação entre perímetro e apótema para isso, que será mais fácil agora que você é craque nesses cálculos:
Lembre que h é o apótema (em alguns livros ele é também chamado de a), P é o perímetro e n é o número de lados do polígono regular.",Matematica,area-formas-geometricas-planas
Diagonais de Figuras Planas,https://resumos.mesalva.com/diagonais-figuras-planas/,"Outra análise interessante a ser feita, além do perímetro e da área de figuras planas, é o número de diagonais dos polígonos. Uma diagonal é traçada de um vértice a outro, desde que eles não sejam consecutivos, ou seja, que um vértice não esteja ao lado do outro (isso porque se você traçar uma reta entre dois vértices consecutivos será um lado da figura, certo?). Vamos analisar, a partir dos polígonos abaixo, o número de diagonais que saem de um dos seus vértices. Acompanhe:
O número de lados e de vértices de um quadrado é 4, e apenas uma diagonal é formada a partir de um vértice. Portanto, cada um dos vértices forma uma diagonal, mas perceba que, por exemplo, a diagonal formada por AC é a mesma diagonal CA, assim como a diagonal formada por BD é a mesma formada por DB. Por isso, para saber o número de diagonais não basta multiplicar o número de vértices pelo número de diagonais que cada vértice forma, é necessário eliminar essas duplicidades, dividindo por 2. Em breve teremos uma fórmula bem simples para isso.
O pentágono tem 5 vértices e o número de diagonais que saem de um de seus vértices é 2.
O hexágono tem 6 lados e por isso 6 vértices, mas o número de diagonais de saem de um deles é 3.
Perceba que o número de diagonais que parte de um vértice é sempre 3 unidades abaixo do número de vértices. Esse é o motivo pelo qual o triângulo não possui diagonais. O triângulo tem três vértices e todos eles são consecutivos entre si, portanto, é impossível traçar uma diagonal. Utilizando o que aprendemos de que o número de diagonais que sai de um vértice é o número de vértices menos 3, teremos zero, e, então, nenhuma diagonal é traçada a partir de um de seus vértices.
Depois de toda essa análise conseguiremos deduzir facilmente a fórmula para o número de diagonais de uma figura plana. Vamos chamar o número de vértices de n. Sabendo que o número de diagonais que saem de um vértice é 3 unidades abaixo do número total de vértices, podemos escrever n – 3, então basta multiplicar o número de vértices pelo número de diagonais de cada um deles, dividindo por dois (lembre de eliminar a duplicidade). Portanto, teremos a equação abaixo:
E, assim, é possível calcular o número de diagonais de qualquer polígono sabendo apenas o número de lados (e, consequentemente, de vértices).",Matematica,diagonais-figuras-planas
